INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,EICHERMOT ,27/01/2026,00006800.00,PE      ,00000020.00,00000026.65,00000018.60,00000024.75,000000000074800,            41600,              416,              317,      283823630.00,         943630.00
OPTSTK    ,EICHERMOT ,27/01/2026,00006900.00,CE      ,00000465.00,00000465.00,00000465.00,00000465.00,000000000004600,              200,              002,              001,        1473000.00,          93000.00
OPTSTK    ,EICHERMOT ,27/01/2026,00006900.00,PE      ,00000026.05,00000038.50,00000025.90,00000036.00,000000000071900,            32900,              329,              212,      228028220.00,        1018220.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007000.00,CE      ,00000400.00,00000449.00,00000333.00,00000348.45,000000000060600,            32800,              328,              170,      241365365.00,       11765365.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007000.00,PE      ,00000038.00,00000055.75,00000037.50,00000051.85,000000000098000,           100300,             1003,              633,      706921640.00,        4821640.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007100.00,CE      ,00000332.45,00000332.45,00000260.00,00000260.00,000000000035300,             7300,              073,              045,       53997885.00,        2167885.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007100.00,PE      ,00000059.35,00000080.90,00000052.15,00000074.45,000000000054700,            38200,              382,              282,      273771510.00,        2551510.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007200.00,CE      ,00000260.05,00000290.00,00000194.00,00000206.20,000000000038000,            45000,              450,              430,      334367365.00,       10367365.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007200.00,PE      ,00000088.65,00000117.00,00000074.85,00000108.95,000000000065000,            91100,              911,              597,      664936270.00,        9016270.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007250.00,CE      ,00000259.95,00000259.95,00000167.00,00000179.15,000000000008700,            28000,              280,              236,      208365565.00,        5365565.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007250.00,PE      ,00000102.00,00000138.95,00000090.85,00000131.25,000000000019900,            63800,              638,              553,      470191895.00,        7641895.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007300.00,CE      ,00000200.00,00000221.40,00000140.05,00000153.30,000000000117500,           246400,             2464,             1769,     1840204585.00,       41484585.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007300.00,PE      ,00000114.55,00000164.00,00000105.95,00000154.25,000000000050800,           245600,             2456,             1939,     1825064500.00,       32184500.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007350.00,CE      ,00000169.40,00000193.05,00000119.65,00000130.30,000000000029700,            95200,              952,              715,      714901570.00,       15181570.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007350.00,PE      ,00000140.65,00000191.30,00000128.40,00000181.30,000000000006300,            54200,              542,              488,      406626460.00,        8256460.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007400.00,CE      ,00000134.10,00000165.30,00000100.00,00000109.75,000000000047600,           136400,             1364,             1138,     1027195020.00,       17835020.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007400.00,PE      ,00000166.55,00000221.90,00000149.80,00000210.70,000000000015300,            42900,              429,              414,      325544710.00,        8084710.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007450.00,CE      ,00000110.00,00000139.80,00000084.15,00000092.20,000000000008000,             8800,              088,              085,       66512505.00,         952505.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007500.00,CE      ,00000100.00,00000121.20,00000069.00,00000076.45,000000000052300,           250600,             2506,             1598,     1902831580.00,       23331580.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007500.00,PE      ,00000224.95,00000289.75,00000206.80,00000277.00,000000000075800,            64900,              649,              414,      502975960.00,       16225960.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007600.00,CE      ,00000072.95,00000084.15,00000047.80,00000053.25,000000000044100,            66300,              663,              520,      508036920.00,        4156920.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007600.00,PE      ,00000349.85,00000361.30,00000349.85,00000361.30,000000000031200,              200,              002,              002,        1591115.00,          71115.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007700.00,CE      ,00000043.65,00000059.00,00000033.60,00000037.10,000000000018200,            29500,              295,              245,      228489810.00,        1339810.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007750.00,CE      ,00000038.00,00000046.40,00000027.90,00000031.30,000000000008700,             7400,              074,              068,       57613710.00,         263710.00
OPTSTK    ,EICHERMOT ,27/01/2026,00007900.00,CE      ,00000032.65,00000032.65,00000017.95,00000019.00,000000000003600,             9100,              091,              091,       72091790.00,         201790.00
OPTSTK    ,EICHERMOT ,27/01/2026,00008000.00,CE      ,00000016.30,00000021.80,00000012.95,00000014.30,000000000010100,            27800,              278,              231,      222875200.00,         475200.00
OPTSTK    ,EICHERMOT ,27/01/2026,00008100.00,CE      ,00000012.85,00000016.25,00000010.30,00000011.70,000000000122500,            76500,              765,              443,      620685425.00,        1035425.00
OPTSTK    ,EICHERMOT ,27/01/2026,00008200.00,CE      ,00000010.70,00000012.20,00000007.55,00000008.95,000000000020300,             9500,              095,              087,       78000280.00,         100280.00
OPTSTK    ,EICHERMOT ,27/01/2026,00008300.00,CE      ,00000009.00,00000010.15,00000006.90,00000006.90,000000000005800,             7200,              072,              035,       59827140.00,          67140.00
OPTSTK    ,EICHERMOT ,24/02/2026,00007200.00,CE      ,00000370.00,00000370.00,00000350.00,00000350.00,000000000000200,              200,              002,              002,        1512000.00,          72000.00
OPTSTK    ,EICHERMOT ,24/02/2026,00007500.00,CE      ,00000210.00,00000210.00,00000170.00,00000170.00,000000000001100,              400,              004,              004,        3078500.00,          78500.00
OPTSTK    ,ETERNAL   ,30/12/2025,00000240.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000574725,            48500,              020,              003,       11642425.00,           2425.00
OPTSTK    ,ETERNAL   ,30/12/2025,00000250.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000001144600,           371025,              153,              030,       92774801.25,          18551.25
OPTSTK    ,ETERNAL   ,30/12/2025,00000255.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000375875,            89725,              037,              009,       22884361.25,           4486.25
OPTSTK    ,ETERNAL   ,30/12/2025,00000260.00,PE      ,00000000.10,00000000.10,00000000.05,00000000.05,000000001765400,          1319200,              544,              123,      343060506.25,          68506.25
OPTSTK    ,ETERNAL   ,30/12/2025,00000265.00,CE      ,00000019.25,00000019.25,00000016.65,00000016.65,000000000080025,             4850,              002,              002,        1372307.50,          87057.50
OPTSTK    ,ETERNAL   ,30/12/2025,00000265.00,PE      ,00000000.10,00000000.10,00000000.05,00000000.05,000000000577150,           414675,              171,              071,      109912518.75,          23643.75
OPTSTK    ,ETERNAL   ,30/12/2025,00000270.00,CE      ,00000012.40,00000015.35,00000011.95,00000012.35,000000000218250,           118825,              049,              042,       33678885.00,        1596135.00
OPTSTK    ,ETERNAL   ,30/12/2025,00000270.00,PE      ,00000000.30,00000000.40,00000000.05,00000000.05,000000002143700,          2529275,             1043,              432,      683198645.00,         294395.00
OPTSTK    ,ETERNAL   ,30/12/2025,00000275.00,CE      ,00000006.90,00000010.45,00000006.30,00000007.45,000000000375875,           518950,              214,              211,      147252305.00,        4541055.00
OPTSTK    ,ETERNAL   ,30/12/2025,00000275.00,PE      ,00000000.70,00000000.70,00000000.10,00000000.10,000000001840575,          4248600,             1752,              885,     1169309295.00,         944295.00
OPTSTK    ,ETERNAL   ,30/12/2025,00000280.00,CE      ,00000003.50,00000005.95,00000002.20,00000002.95,000000000565025,          6501425,             2681,             2522,     1847815928.75,       27416928.75
OPTSTK    ,ETERNAL   ,30/12/2025,00000280.00,PE      ,00000002.05,00000002.05,00000000.45,00000000.80,000000002184925,          8936125,             3685,             2301,     2510138112.50,        8023112.50
OPTSTK    ,ETERNAL   ,30/12/2025,00000285.00,CE      ,00000001.50,00000002.60,00000000.60,00000000.90,000000003108850,         14988925,             6181,             4005,     4294155928.75,       22312303.75
OPTSTK    ,ETERNAL   ,30/12/2025,00000285.00,PE      ,00000004.50,00000004.80,00000001.80,00000003.65,000000002965775,          5778775,             2383,             2164,     1665244711.25,       18293836.25
OPTSTK    ,ETERNAL   ,30/12/2025,00000290.00,CE      ,00000000.50,00000001.20,00000000.25,00000000.40,000000006782725,         19082325,             7869,             3062,     5544733763.75,       10859513.75
OPTSTK    ,ETERNAL   ,30/12/2025,00000290.00,PE      ,00000009.20,00000009.50,00000005.80,00000008.15,000000001391950,          3785425,             1561,             1479,     1126176305.00,       28403055.00
OPTSTK    ,ETERNAL   ,30/12/2025,00000295.00,CE      ,00000000.30,00000000.45,00000000.10,00000000.20,000000003159775,          4025500,             1660,              810,     1188459762.50,         937262.50
OPTSTK    ,ETERNAL   ,30/12/2025,00000295.00,PE      ,00000012.60,00000014.35,00000010.20,00000013.10,000000001328900,          1050025,              433,              418,      322891175.00,       13133800.00
OPTSTK    ,ETERNAL   ,30/12/2025,00000300.00,CE      ,00000000.15,00000000.20,00000000.10,00000000.10,000000007054325,          5254975,             2167,              842,     1577192112.50,         699612.50
OPTSTK    ,ETERNAL   ,30/12/2025,00000300.00,PE      ,00000017.90,00000019.35,00000014.80,00000018.25,000000002124300,          1180975,              487,              413,      374108872.50,       19816372.50
OPTSTK    ,ETERNAL   ,30/12/2025,00000305.00,CE      ,00000000.10,00000000.15,00000000.05,00000000.10,000000007995225,          3395000,             1400,              458,     1035759937.50,         284937.50
OPTSTK    ,ETERNAL   ,30/12/2025,00000305.00,PE      ,00000021.30,00000023.70,00000020.00,00000023.00,000000001738725,           189150,              078,              067,       61791667.50,        4100917.50
OPTSTK    ,ETERNAL   ,30/12/2025,00000310.00,CE      ,00000000.10,00000000.10,00000000.05,00000000.05,000000008131025,          3586575,             1479,              448,     1112042798.75,         204548.75
OPTSTK    ,ETERNAL   ,30/12/2025,00000310.00,PE      ,00000027.00,00000029.00,00000025.10,00000027.75,000000002723275,           305550,              126,              112,      102848251.25,        8127751.25
OPTSTK    ,ETERNAL   ,30/12/2025,00000315.00,CE      ,00000000.05,00000000.10,00000000.05,00000000.05,000000005090075,          1576250,              650,              512,      496605322.50,          86572.50
OPTSTK    ,ETERNAL   ,30/12/2025,00000315.00,PE      ,00000030.50,00000033.90,00000030.40,00000033.10,000000000480150,            58200,              024,              022,       20216255.00,        1883255.00
OPTSTK    ,ETERNAL   ,30/12/2025,00000320.00,CE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000002883325,           332225,              137,              109,      106328611.25,          16611.25
OPTSTK    ,ETERNAL   ,30/12/2025,00000320.00,PE      ,00000037.50,00000038.50,00000035.10,00000037.50,000000001862400,           237650,              098,              080,       84717981.25,        8669981.25
